Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
BTC,74500.0,97896.6805608863,0.002066090461369714,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,75000.0,70246.44066281855,0.0014730901137835974,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,75750.0,13423.949751638072,0.00028550388277669625,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,76500.0,15682.74249383891,0.0003335444453694955,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,76750.0,20749.621352250404,0.0004413080778621686,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,77000.0,83112.49856020497,0.001765097811417206,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,77250.0,15268.161722494939,0.0003222315927032631,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,77500.0,19557.115560233848,0.00041594556979609955,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,78000.0,42367.04623710744,0.001191520284542842,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,78250.0,75607.0107553277,0.0015956713020223953,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,79750.0,2708.7044084582044,5.7609395164400344e-05,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,80000.0,207405.66983165513,0.004379648987052608,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,82000.0,63535.103789902256,0.0013408960462230341,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,82250.0,3469.87550939618,7.379817036066374e-05,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,82500.0,43024.85715005287,0.0009080312677632834,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,82750.0,46069.87477836385,0.0009722957743891552,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,83500.0,8828.457990246632,0.00018776582762750492,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,84500.0,1178.1673483777283,2.5057554501164604e-05,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,85000.0,33540.91041192071,0.0007133563765984861,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,86500.0,61258.600628759545,0.0013019265593723248,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,86750.0,1630.2638254408678,3.4672854169240414e-05,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,87000.0,30513.213832979112,0.0006480696741217131,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,88500.0,11211.150995604778,0.00023766255700610907,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,89500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
BTC,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70044.0848810462,67095.9151189538,71518.16976209241,65621.83023790759,AUG26,AUG26,2026-08-28,2026-08-28,68570.0,63788.287909991646,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,AUG26,AUG26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;NOV26=SERIES_FORWARD_CLUSTER,AUG26=68570;SEP26=68835;DEC26=82987.5;OCT26=53195;MAR27=86895;NOV26=71610,DEC26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;OCT26=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;MAR27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-28,6,79,0.0,NONE,225,225,0,0,0,NONE,NONE,OK,NONE,NONE,2026-08-19
